Experiment,Dist,N,M,Seed,Algo,Params,Time,Obj,Status,Gap
pilot_b_tuning,job_correlated,200,5,2319,IG,"d=4,T=0.5,t=5.0s",5.0,2069,HEURISTIC,5.615109749872384
pilot_b_tuning,job_correlated,200,5,2319,IG,"d=6,T=0.1,t=5.0s",5.0,1991,HEURISTIC,1.6334864726901481
pilot_b_tuning,job_correlated,200,5,2319,IG,"d=6,T=0.5,t=5.0s",5.0,2073,HEURISTIC,5.819295558958652
pilot_b_tuning,job_correlated,200,5,2320,IG,"d=2,T=0.1,t=5.0s",5.0,2043,HEURISTIC,3.1818181818181817
pilot_b_tuning,job_correlated,200,5,2320,IG,"d=2,T=0.5,t=5.0s",5.0,2089,HEURISTIC,5.505050505050505
pilot_b_tuning,job_correlated,200,5,2320,IG,"d=4,T=0.1,t=5.0s",5.0,2013,HEURISTIC,1.6666666666666667
pilot_b_tuning,job_correlated,200,5,2320,IG,"d=4,T=0.5,t=5.0s",5.0,2095,HEURISTIC,5.808080808080808
pilot_b_tuning,job_correlated,200,5,2320,IG,"d=6,T=0.1,t=5.0s",5.0,2017,HEURISTIC,1.8686868686868685
pilot_b_tuning,job_correlated,200,5,2320,IG,"d=6,T=0.5,t=5.0s",5.0,2090,HEURISTIC,5.555555555555555
pilot_b_tuning,job_correlated,200,5,2321,IG,"d=2,T=0.1,t=5.0s",5.0,2025,HEURISTIC,3.4747061829330605
pilot_b_tuning,job_correlated,200,5,2321,IG,"d=2,T=0.5,t=5.0s",5.0,2052,HEURISTIC,4.854368932038835
pilot_b_tuning,job_correlated,200,5,2321,IG,"d=4,T=0.1,t=5.0s",5.0,1994,HEURISTIC,1.890648952478283
pilot_b_tuning,job_correlated,200,5,2321,IG,"d=4,T=0.5,t=5.0s",5.0,2059,HEURISTIC,5.212059274399591
pilot_b_tuning,job_correlated,200,5,2321,IG,"d=6,T=0.1,t=5.0s",5.0,1994,HEURISTIC,1.890648952478283
pilot_b_tuning,job_correlated,200,5,2321,IG,"d=6,T=0.5,t=5.0s",5.0,2070,HEURISTIC,5.774144098109351
pilot_b_tuning,job_correlated,200,5,2322,IG,"d=2,T=0.1,t=5.0s",5.0,1993,HEURISTIC,3.1039834454216244
pilot_b_tuning,job_correlated,200,5,2322,IG,"d=2,T=0.5,t=5.0s",5.0,2031,HEURISTIC,5.069839627521986
pilot_b_tuning,job_correlated,200,5,2322,IG,"d=4,T=0.1,t=5.0s",5.0,1971,HEURISTIC,1.9658561821003622
pilot_b_tuning,job_correlated,200,5,2322,IG,"d=4,T=0.5,t=5.0s",5.0,2037,HEURISTIC,5.380237972064148
pilot_b_tuning,job_correlated,200,5,2322,IG,"d=6,T=0.1,t=5.0s",5.0,1967,HEURISTIC,1.758923952405587
pilot_b_tuning,job_correlated,200,5,2322,IG,"d=6,T=0.5,t=5.0s",5.0,2040,HEURISTIC,5.53543714433523
pilot_b_tuning,job_correlated,200,5,2323,IG,"d=2,T=0.1,t=5.0s",5.0,2103,HEURISTIC,2.685546875
pilot_b_tuning,job_correlated,200,5,2323,IG,"d=2,T=0.5,t=5.0s",5.0,2171,HEURISTIC,6.005859375
pilot_b_tuning,job_correlated,200,5,2323,IG,"d=4,T=0.1,t=5.0s",5.0,2085,HEURISTIC,1.806640625
pilot_b_tuning,job_correlated,200,5,2323,IG,"d=4,T=0.5,t=5.0s",5.0,2163,HEURISTIC,5.615234375
pilot_b_tuning,job_correlated,200,5,2323,IG,"d=6,T=0.1,t=5.0s",5.0,2092,HEURISTIC,2.1484375
pilot_b_tuning,job_correlated,200,5,2323,IG,"d=6,T=0.5,t=5.0s",5.0,2153,HEURISTIC,5.126953125
pilot_b_tuning,uniform,200,5,2314,IG,"d=2,T=0.1,t=5.0s",5.0,1026,HEURISTIC,5.015353121801433
pilot_b_tuning,uniform,200,5,2314,IG,"d=2,T=0.5,t=5.0s",5.0,1049,HEURISTIC,7.36949846468782
pilot_b_tuning,uniform,200,5,2314,IG,"d=4,T=0.1,t=5.0s",5.0,1001,HEURISTIC,2.456499488229273
pilot_b_tuning,uniform,200,5,2314,IG,"d=4,T=0.5,t=5.0s",5.0,1021,HEURISTIC,4.503582395087001
pilot_b_tuning,uniform,200,5,2314,IG,"d=6,T=0.1,t=5.0s",5.0,999,HEURISTIC,2.2517911975435005
pilot_b_tuning,uniform,200,5,2314,IG,"d=6,T=0.5,t=5.0s",5.0,1028,HEURISTIC,5.220061412487206
pilot_b_tuning,uniform,200,5,2315,IG,"d=2,T=0.1,t=5.0s",5.0,951,HEURISTIC,5.549389567147614
pilot_b_tuning,uniform,200,5,2315,IG,"d=2,T=0.5,t=5.0s",5.0,960,HEURISTIC,6.548279689234185
pilot_b_tuning,uniform,200,5,2315,IG,"d=4,T=0.1,t=5.0s",5.0,925,HEURISTIC,2.6637069922308543
pilot_b_tuning,uniform,200,5,2315,IG,"d=4,T=0.5,t=5.0s",5.0,932,HEURISTIC,3.4406215316315207
pilot_b_tuning,uniform,200,5,2315,IG,"d=6,T=0.1,t=5.0s",5.0,915,HEURISTIC,1.553829078801332
pilot_b_tuning,uniform,200,5,2315,IG,"d=6,T=0.5,t=5.0s",5.0,939,HEURISTIC,4.217536071032186
pilot_b_tuning,uniform,200,5,2316,IG,"d=2,T=0.1,t=5.0s",5.0,1048,HEURISTIC,5.1153460381143425
pilot_b_tuning,uniform,200,5,2316,IG,"d=2,T=0.5,t=5.0s",5.0,1055,HEURISTIC,5.817452357071214
pilot_b_tuning,uniform,200,5,2316,IG,"d=4,T=0.1,t=5.0s",5.0,1038,HEURISTIC,4.112337011033099
pilot_b_tuning,uniform,200,5,2316,IG,"d=4,T=0.5,t=5.0s",5.0,1052,HEURISTIC,5.516549648946841
pilot_b_tuning,uniform,200,5,2316,IG,"d=6,T=0.1,t=5.0s",5.0,1026,HEURISTIC,2.908726178535607
pilot_b_tuning,uniform,200,5,2316,IG,"d=6,T=0.5,t=5.0s",5.0,1035,HEURISTIC,3.8114343029087263
pilot_b_tuning,uniform,200,5,2317,IG,"d=2,T=0.1,t=5.0s",5.0,1119,HEURISTIC,5.070422535211268
pilot_b_tuning,uniform,200,5,2317,IG,"d=2,T=0.5,t=5.0s",5.0,1114,HEURISTIC,4.600938967136151
pilot_b_tuning,uniform,200,5,2317,IG,"d=4,T=0.1,t=5.0s",5.0,1087,HEURISTIC,2.0657276995305165
pilot_b_tuning,uniform,200,5,2317,IG,"d=4,T=0.5,t=5.0s",5.0,1114,HEURISTIC,4.600938967136151
pilot_b_tuning,uniform,200,5,2317,IG,"d=6,T=0.1,t=5.0s",5.0,1084,HEURISTIC,1.784037558685446
pilot_b_tuning,uniform,200,5,2317,IG,"d=6,T=0.5,t=5.0s",5.0,1117,HEURISTIC,4.882629107981221
pilot_b_tuning,uniform,200,5,2318,IG,"d=2,T=0.1,t=5.0s",5.0,1183,HEURISTIC,4.41306266548985
pilot_b_tuning,uniform,200,5,2318,IG,"d=2,T=0.5,t=5.0s",5.0,1190,HEURISTIC,5.030891438658429
pilot_b_tuning,uniform,200,5,2318,IG,"d=4,T=0.1,t=5.0s",5.0,1154,HEURISTIC,1.8534863195057367
pilot_b_tuning,uniform,200,5,2318,IG,"d=4,T=0.5,t=5.0s",5.0,1180,HEURISTIC,4.148278905560459
pilot_b_tuning,uniform,200,5,2318,IG,"d=6,T=0.1,t=5.0s",5.0,1153,HEURISTIC,1.7652250661959399
pilot_b_tuning,uniform,200,5,2318,IG,"d=6,T=0.5,t=5.0s",5.0,1193,HEURISTIC,5.29567519858782
