Experiment,Dist,N,M,Replica,Seed,Algo,Params,Time,Obj,Status,Gap,Nodes
workhorse_final,uniform,18,2,1,2125,IG,"d=4,T=0.1,t=30s",30.0,429,HEURISTIC_OPT_GAP,0.0,447915
workhorse_final,uniform,18,2,2,2126,BnB,TL=60s,0.0,461,OPTIMAL,2.4444444444444446,3784
workhorse_final,uniform,18,2,2,2126,IG,"d=4,T=0.1,t=30s",30.0,461,HEURISTIC_OPT_GAP,0.0,460422
workhorse_final,uniform,18,2,3,2127,BnB,TL=60s,0.0,499,OPTIMAL,1.6293279022403258,4068
workhorse_final,uniform,18,2,3,2127,IG,"d=4,T=0.1,t=30s",30.0,499,HEURISTIC_OPT_GAP,0.0,444600
workhorse_final,uniform,18,2,4,2128,BnB,TL=60s,0.0,371,OPTIMAL,1.08991825613079,1773
workhorse_final,uniform,18,2,4,2128,IG,"d=4,T=0.1,t=30s",30.0,371,HEURISTIC_OPT_GAP,0.0,445851
workhorse_final,job_correlated,18,4,0,2139,BnB,TL=60s,0.90625,216,OPTIMAL,3.8461538461538463,256721
workhorse_final,job_correlated,18,4,0,2139,IG,"d=4,T=0.1,t=30s",30.0,216,HEURISTIC_OPT_GAP,0.0,477619
workhorse_final,job_correlated,18,4,1,2140,BnB,TL=60s,0.5625,213,OPTIMAL,3.3980582524271843,164848
workhorse_final,job_correlated,18,4,1,2140,IG,"d=4,T=0.1,t=30s",30.0,213,HEURISTIC_OPT_GAP,0.0,474834
workhorse_final,job_correlated,18,4,2,2141,BnB,TL=60s,3.203125,269,OPTIMAL,5.078125,916457
workhorse_final,job_correlated,18,4,2,2141,IG,"d=4,T=0.1,t=30s",30.0,269,HEURISTIC_OPT_GAP,0.0,466489
workhorse_final,job_correlated,18,4,3,2142,BnB,TL=60s,0.953125,213,OPTIMAL,2.898550724637681,266477
workhorse_final,job_correlated,18,4,3,2142,IG,"d=4,T=0.1,t=30s",30.0,213,HEURISTIC_OPT_GAP,0.0,489279
workhorse_final,job_correlated,18,4,4,2143,BnB,TL=60s,1.9375,254,OPTIMAL,4.098360655737705,565013
workhorse_final,job_correlated,18,4,4,2143,IG,"d=4,T=0.1,t=30s",30.0,254,HEURISTIC_OPT_GAP,0.0,477227
workhorse_final,uniform,18,4,0,2134,BnB,TL=60s,0.046875,150,OPTIMAL,8.695652173913043,13973
workhorse_final,uniform,18,4,0,2134,IG,"d=4,T=0.1,t=30s",30.0,150,HEURISTIC_OPT_GAP,0.0,456585
workhorse_final,uniform,18,4,1,2135,BnB,TL=60s,0.109375,159,OPTIMAL,5.298013245033113,33618
workhorse_final,uniform,18,4,1,2135,IG,"d=4,T=0.1,t=30s",30.0,159,HEURISTIC_OPT_GAP,0.0,460599
workhorse_final,uniform,18,4,2,2136,BnB,TL=60s,0.078125,154,OPTIMAL,11.594202898550725,23872
workhorse_final,uniform,18,4,2,2136,IG,"d=4,T=0.1,t=30s",30.0,154,HEURISTIC_OPT_GAP,0.0,463712
workhorse_final,uniform,18,4,3,2137,BnB,TL=60s,0.03125,124,OPTIMAL,12.727272727272727,10553
workhorse_final,uniform,18,4,3,2137,IG,"d=4,T=0.1,t=30s",30.0,124,HEURISTIC_OPT_GAP,0.0,462669
workhorse_final,uniform,18,4,4,2138,BnB,TL=60s,0.0625,144,OPTIMAL,9.923664122137405,26001
workhorse_final,uniform,18,4,4,2138,IG,"d=4,T=0.1,t=30s",30.0,144,HEURISTIC_OPT_GAP,0.0,454864
workhorse_final,job_correlated,20,2,0,2149,BnB,TL=60s,0.09375,524,OPTIMAL,0.5758157389635317,34648
workhorse_final,job_correlated,20,2,0,2149,IG,"d=4,T=0.1,t=30s",30.0,524,HEURISTIC_OPT_GAP,0.0,431808
workhorse_final,job_correlated,20,2,1,2150,BnB,TL=60s,0.0625,617,OPTIMAL,0.9819967266775778,30274
workhorse_final,job_correlated,20,2,1,2150,IG,"d=4,T=0.1,t=30s",30.0,617,HEURISTIC_OPT_GAP,0.0,441911
workhorse_final,job_correlated,20,2,2,2151,BnB,TL=60s,0.125,608,OPTIMAL,0.8291873963515755,45135
workhorse_final,job_correlated,20,2,2,2151,IG,"d=4,T=0.1,t=30s",30.0,608,HEURISTIC_OPT_GAP,0.0,441763
workhorse_final,job_correlated,20,2,3,2152,BnB,TL=60s,0.109375,636,OPTIMAL,1.2738853503184715,37420
workhorse_final,job_correlated,20,2,3,2152,IG,"d=4,T=0.1,t=30s",30.0,636,HEURISTIC_OPT_GAP,0.0,433750
workhorse_final,job_correlated,20,2,4,2153,BnB,TL=60s,0.0625,504,OPTIMAL,0.8,25864
workhorse_final,job_correlated,20,2,4,2153,IG,"d=4,T=0.1,t=30s",30.0,504,HEURISTIC_OPT_GAP,0.0,445165
workhorse_final,uniform,20,2,0,2144,BnB,TL=60s,0.0,391,OPTIMAL,0.7731958762886598,4032
workhorse_final,uniform,20,2,0,2144,IG,"d=4,T=0.1,t=30s",30.0,391,HEURISTIC_OPT_GAP,0.0,416664
workhorse_final,uniform,20,2,1,2145,BnB,TL=60s,0.015625,479,OPTIMAL,3.455723542116631,8974
workhorse_final,uniform,20,2,1,2145,IG,"d=4,T=0.1,t=30s",30.0,479,HEURISTIC_OPT_GAP,0.0,418501
workhorse_final,uniform,20,2,2,2146,BnB,TL=60s,0.0,386,OPTIMAL,0.7832898172323759,3903
workhorse_final,uniform,20,2,2,2146,IG,"d=4,T=0.1,t=30s",30.0,386,HEURISTIC_OPT_GAP,0.0,423830
workhorse_final,uniform,20,2,3,2147,BnB,TL=60s,0.0,364,OPTIMAL,4.0,2599
workhorse_final,uniform,20,2,3,2147,IG,"d=4,T=0.1,t=30s",30.0,364,HEURISTIC_OPT_GAP,0.0,425596
workhorse_final,uniform,20,2,4,2148,BnB,TL=60s,0.015625,426,OPTIMAL,5.445544554455446,4981
workhorse_final,uniform,20,2,4,2148,IG,"d=4,T=0.1,t=30s",30.0,426,HEURISTIC_OPT_GAP,0.0,423455
workhorse_final,job_correlated,20,4,0,2159,BnB,TL=60s,7.6875,243,OPTIMAL,3.404255319148936,2183164
workhorse_final,job_correlated,20,4,0,2159,IG,"d=4,T=0.1,t=30s",30.0,243,HEURISTIC_OPT_GAP,0.0,451736
workhorse_final,job_correlated,20,4,1,2160,BnB,TL=60s,5.453125,268,OPTIMAL,2.2900763358778624,1565686
workhorse_final,job_correlated,20,4,1,2160,IG,"d=4,T=0.1,t=30s",30.0,268,HEURISTIC_OPT_GAP,0.0,447299
workhorse_final,job_correlated,20,4,2,2161,BnB,TL=60s,14.0,279,OPTIMAL,3.717472118959108,4006216
workhorse_final,job_correlated,20,4,2,2161,IG,"d=4,T=0.1,t=30s",30.0,279,HEURISTIC_OPT_GAP,0.0,442273
workhorse_final,job_correlated,20,4,3,2162,BnB,TL=60s,30.65625,286,OPTIMAL,3.2490974729241873,8840040
workhorse_final,job_correlated,20,4,3,2162,IG,"d=4,T=0.1,t=30s",30.0,286,HEURISTIC_OPT_GAP,0.0,440217
workhorse_final,job_correlated,20,4,4,2163,BnB,TL=60s,30.46875,283,OPTIMAL,3.6630036630036633,8695339
workhorse_final,job_correlated,20,4,4,2163,IG,"d=4,T=0.1,t=30s",30.0,283,HEURISTIC_OPT_GAP,0.0,446775
workhorse_final,uniform,20,4,0,2154,BnB,TL=60s,0.0625,151,OPTIMAL,4.861111111111112,17855
workhorse_final,uniform,20,4,0,2154,IG,"d=4,T=0.1,t=30s",30.0,151,HEURISTIC_OPT_GAP,0.0,454995
workhorse_final,uniform,20,4,1,2155,BnB,TL=60s,0.03125,146,OPTIMAL,8.955223880597014,9417
workhorse_final,uniform,20,4,1,2155,IG,"d=4,T=0.1,t=30s",30.0,146,HEURISTIC_OPT_GAP,0.0,457262
workhorse_final,uniform,20,4,2,2156,BnB,TL=60s,0.203125,158,OPTIMAL,8.96551724137931,51294
workhorse_final,uniform,20,4,2,2156,IG,"d=4,T=0.1,t=30s",30.0,158,HEURISTIC_OPT_GAP,0.0,423514
workhorse_final,uniform,20,4,3,2157,BnB,TL=60s,0.21875,160,OPTIMAL,13.47517730496454,62558
workhorse_final,uniform,20,4,3,2157,IG,"d=4,T=0.1,t=30s",30.0,160,HEURISTIC_OPT_GAP,0.0,439360
workhorse_final,uniform,20,4,4,2158,BnB,TL=60s,0.28125,175,OPTIMAL,4.790419161676647,84082
workhorse_final,uniform,20,4,4,2158,IG,"d=4,T=0.1,t=30s",30.0,175,HEURISTIC_OPT_GAP,0.0,454618
workhorse_final,job_correlated,22,2,0,2169,IG,"d=4,T=0.1,t=30s",30.0,619,HEURISTIC_RPD,1.6420361247947455,418718
workhorse_final,job_correlated,22,2,1,2170,IG,"d=4,T=0.1,t=30s",30.0,552,HEURISTIC_RPD,0.546448087431694,415827
workhorse_final,job_correlated,22,2,2,2171,IG,"d=4,T=0.1,t=30s",30.0,643,HEURISTIC_RPD,1.2598425196850394,418866
workhorse_final,job_correlated,22,2,3,2172,IG,"d=4,T=0.1,t=30s",30.0,570,HEURISTIC_RPD,0.8849557522123894,415251
workhorse_final,job_correlated,22,2,4,2173,IG,"d=4,T=0.1,t=30s",30.0,485,HEURISTIC_RPD,0.4140786749482402,409081
workhorse_final,uniform,22,2,0,2164,IG,"d=4,T=0.1,t=30s",30.0,443,HEURISTIC_RPD,3.0232558139534884,399864
workhorse_final,uniform,22,2,1,2165,IG,"d=4,T=0.1,t=30s",30.0,534,HEURISTIC_RPD,2.495201535508637,414187
workhorse_final,uniform,22,2,2,2166,IG,"d=4,T=0.1,t=30s",30.0,516,HEURISTIC_RPD,1.9762845849802373,394294
workhorse_final,uniform,22,2,3,2167,IG,"d=4,T=0.1,t=30s",30.0,424,HEURISTIC_RPD,1.6786570743405276,391941
workhorse_final,uniform,22,2,4,2168,IG,"d=4,T=0.1,t=30s",30.0,428,HEURISTIC_RPD,1.1820330969267139,397020
workhorse_final,job_correlated,22,4,0,2179,IG,"d=4,T=0.1,t=30s",30.0,284,HEURISTIC_RPD,2.898550724637681,420750
workhorse_final,job_correlated,22,4,1,2180,IG,"d=4,T=0.1,t=30s",30.0,287,HEURISTIC_RPD,2.867383512544803,424764
workhorse_final,job_correlated,22,4,2,2181,IG,"d=4,T=0.1,t=30s",30.0,279,HEURISTIC_RPD,1.4545454545454546,426914
workhorse_final,job_correlated,22,4,3,2182,IG,"d=4,T=0.1,t=30s",30.0,299,HEURISTIC_RPD,2.3972602739726026,422804
workhorse_final,job_correlated,22,4,4,2183,IG,"d=4,T=0.1,t=30s",30.0,271,HEURISTIC_RPD,2.2641509433962264,426777
workhorse_final,uniform,22,4,0,2174,IG,"d=4,T=0.1,t=30s",30.0,142,HEURISTIC_RPD,8.396946564885496,395531
workhorse_final,uniform,22,4,1,2175,IG,"d=4,T=0.1,t=30s",30.0,162,HEURISTIC_RPD,10.95890410958904,391414
workhorse_final,uniform,22,4,2,2176,IG,"d=4,T=0.1,t=30s",30.0,164,HEURISTIC_RPD,10.06711409395973,420855
workhorse_final,uniform,22,4,3,2177,IG,"d=4,T=0.1,t=30s",30.0,157,HEURISTIC_RPD,7.534246575342466,414917
workhorse_final,uniform,22,4,4,2178,IG,"d=4,T=0.1,t=30s",30.0,172,HEURISTIC_RPD,9.554140127388536,413081
workhorse_final,job_correlated,24,2,0,2189,IG,"d=4,T=0.1,t=30s",30.0,640,HEURISTIC_RPD,0.47095761381475665,407443
workhorse_final,job_correlated,24,2,1,2190,IG,"d=4,T=0.1,t=30s",30.0,781,HEURISTIC_RPD,0.9043927648578811,399445
workhorse_final,job_correlated,24,2,2,2191,IG,"d=4,T=0.1,t=30s",30.0,643,HEURISTIC_RPD,0.46875,392356
workhorse_final,job_correlated,24,2,3,2192,IG,"d=4,T=0.1,t=30s",30.0,696,HEURISTIC_RPD,0.2881844380403458,403111
workhorse_final,job_correlated,24,2,4,2193,IG,"d=4,T=0.1,t=30s",30.0,573,HEURISTIC_RPD,0.7029876977152899,394163
workhorse_final,uniform,24,2,0,2184,IG,"d=4,T=0.1,t=30s",30.0,489,HEURISTIC_RPD,0.8247422680412372,382261
workhorse_final,uniform,24,2,1,2185,IG,"d=4,T=0.1,t=30s",30.0,476,HEURISTIC_RPD,3.2537960954446854,378809
workhorse_final,uniform,24,2,2,2186,IG,"d=4,T=0.1,t=30s",30.0,480,HEURISTIC_RPD,1.910828025477707,378672
workhorse_final,uniform,24,2,3,2187,IG,"d=4,T=0.1,t=30s",30.0,532,HEURISTIC_RPD,1.1406844106463878,389837
workhorse_final,uniform,24,2,4,2188,IG,"d=4,T=0.1,t=30s",30.0,484,HEURISTIC_RPD,1.680672268907563,377939
workhorse_final,job_correlated,24,4,0,2199,IG,"d=4,T=0.1,t=30s",30.0,220,HEURISTIC_RPD,3.286384976525822,391683
workhorse_final,job_correlated,24,4,1,2200,IG,"d=4,T=0.1,t=30s",30.0,311,HEURISTIC_RPD,2.980132450331126,399615
workhorse_final,job_correlated,24,4,2,2201,IG,"d=4,T=0.1,t=30s",30.0,325,HEURISTIC_RPD,2.5236593059936907,408244
workhorse_final,job_correlated,24,4,3,2202,IG,"d=4,T=0.1,t=30s",30.0,306,HEURISTIC_RPD,2.684563758389262,402276
workhorse_final,job_correlated,24,4,4,2203,IG,"d=4,T=0.1,t=30s",30.0,348,HEURISTIC_RPD,1.7543859649122806,409478
workhorse_final,uniform,24,4,0,2194,IG,"d=4,T=0.1,t=30s",30.0,155,HEURISTIC_RPD,10.714285714285714,409059
workhorse_final,uniform,24,4,1,2195,IG,"d=4,T=0.1,t=30s",30.0,180,HEURISTIC_RPD,5.88235294117647,394649
workhorse_final,uniform,24,4,2,2196,IG,"d=4,T=0.1,t=30s",30.0,195,HEURISTIC_RPD,9.550561797752808,400598
workhorse_final,uniform,24,4,3,2197,IG,"d=4,T=0.1,t=30s",30.0,182,HEURISTIC_RPD,7.6923076923076925,406675
workhorse_final,uniform,24,4,4,2198,IG,"d=4,T=0.1,t=30s",30.0,175,HEURISTIC_RPD,9.375,371382
workhorse_final,job_correlated,26,2,0,2209,IG,"d=4,T=0.1,t=30s",30.0,709,HEURISTIC_RPD,1.721664275466284,364839
workhorse_final,job_correlated,26,2,1,2210,IG,"d=4,T=0.1,t=30s",30.0,731,HEURISTIC_RPD,1.2465373961218837,384482
workhorse_final,job_correlated,26,2,2,2211,IG,"d=4,T=0.1,t=30s",30.0,741,HEURISTIC_RPD,0.8163265306122449,383856
workhorse_final,job_correlated,26,2,3,2212,IG,"d=4,T=0.1,t=30s",30.0,846,HEURISTIC_RPD,0.1183431952662722,393754
workhorse_final,job_correlated,26,2,4,2213,IG,"d=4,T=0.1,t=30s",30.0,784,HEURISTIC_RPD,0.3841229193341869,384534
workhorse_final,uniform,26,2,0,2204,IG,"d=4,T=0.1,t=30s",30.0,409,HEURISTIC_RPD,3.807106598984772,382605
workhorse_final,uniform,26,2,1,2205,IG,"d=4,T=0.1,t=30s",30.0,497,HEURISTIC_RPD,2.4742268041237114,358026
workhorse_final,uniform,26,2,2,2206,IG,"d=4,T=0.1,t=30s",30.0,535,HEURISTIC_RPD,1.1342155009451798,360635
workhorse_final,uniform,26,2,3,2207,IG,"d=4,T=0.1,t=30s",30.0,506,HEURISTIC_RPD,2.636916835699797,352496
workhorse_final,uniform,26,2,4,2208,IG,"d=4,T=0.1,t=30s",30.0,485,HEURISTIC_RPD,2.754237288135593,376105
workhorse_final,job_correlated,26,4,0,2219,IG,"d=4,T=0.1,t=30s",30.0,320,HEURISTIC_RPD,2.2364217252396164,401504
workhorse_final,job_correlated,26,4,1,2220,IG,"d=4,T=0.1,t=30s",30.0,382,HEURISTIC_RPD,1.5957446808510638,396382
workhorse_final,job_correlated,26,4,2,2221,IG,"d=4,T=0.1,t=30s",30.0,354,HEURISTIC_RPD,0.8547008547008548,398995
workhorse_final,job_correlated,26,4,3,2222,IG,"d=4,T=0.1,t=30s",30.0,274,HEURISTIC_RPD,1.4814814814814816,396421
workhorse_final,job_correlated,26,4,4,2223,IG,"d=4,T=0.1,t=30s",30.0,290,HEURISTIC_RPD,2.4734982332155475,404265
workhorse_final,uniform,26,4,0,2214,IG,"d=4,T=0.1,t=30s",30.0,198,HEURISTIC_RPD,8.19672131147541,386423
workhorse_final,uniform,26,4,1,2215,IG,"d=4,T=0.1,t=30s",30.0,204,HEURISTIC_RPD,6.806282722513089,379451
workhorse_final,uniform,26,4,2,2216,IG,"d=4,T=0.1,t=30s",30.0,198,HEURISTIC_RPD,5.88235294117647,379225
workhorse_final,uniform,26,4,3,2217,IG,"d=4,T=0.1,t=30s",30.0,222,HEURISTIC_RPD,9.35960591133005,385077
workhorse_final,uniform,26,4,4,2218,IG,"d=4,T=0.1,t=30s",30.0,181,HEURISTIC_RPD,11.728395061728394,385876
workhorse_final,job_correlated,30,4,0,2229,IG,"d=4,T=0.1,t=30s",30.0,386,HEURISTIC_RPD,1.5789473684210527,374442
workhorse_final,job_correlated,30,4,1,2230,IG,"d=4,T=0.1,t=30s",30.0,463,HEURISTIC_RPD,1.7582417582417582,359570
workhorse_final,job_correlated,30,4,2,2231,IG,"d=4,T=0.1,t=30s",30.0,342,HEURISTIC_RPD,2.7027027027027026,367877
workhorse_final,job_correlated,30,4,3,2232,IG,"d=4,T=0.1,t=30s",30.0,429,HEURISTIC_RPD,1.9002375296912115,369597
workhorse_final,job_correlated,30,4,4,2233,IG,"d=4,T=0.1,t=30s",30.0,382,HEURISTIC_RPD,1.0582010582010581,370794
workhorse_final,uniform,30,4,0,2224,IG,"d=4,T=0.1,t=30s",30.0,214,HEURISTIC_RPD,7.000000000000001,351681
workhorse_final,uniform,30,4,1,2225,IG,"d=4,T=0.1,t=30s",30.0,201,HEURISTIC_RPD,6.349206349206349,346618
workhorse_final,uniform,30,4,2,2226,IG,"d=4,T=0.1,t=30s",30.0,208,HEURISTIC_RPD,5.05050505050505,365064
workhorse_final,uniform,30,4,3,2227,IG,"d=4,T=0.1,t=30s",30.0,214,HEURISTIC_RPD,8.080808080808081,364727
workhorse_final,uniform,30,4,4,2228,IG,"d=4,T=0.1,t=30s",30.0,216,HEURISTIC_RPD,6.403940886699508,357611
workhorse_final,job_correlated,30,5,0,2239,IG,"d=4,T=0.1,t=30s",30.0,330,HEURISTIC_RPD,2.1671826625387,366496
workhorse_final,job_correlated,30,5,1,2240,IG,"d=4,T=0.1,t=30s",30.0,318,HEURISTIC_RPD,1.2738853503184715,363581
workhorse_final,job_correlated,30,5,2,2241,IG,"d=4,T=0.1,t=30s",30.0,300,HEURISTIC_RPD,2.0408163265306123,370098
workhorse_final,job_correlated,30,5,3,2242,IG,"d=4,T=0.1,t=30s",30.0,323,HEURISTIC_RPD,1.2539184952978055,365679
workhorse_final,job_correlated,30,5,4,2243,IG,"d=4,T=0.1,t=30s",30.0,316,HEURISTIC_RPD,1.607717041800643,349589
workhorse_final,uniform,30,5,0,2234,IG,"d=4,T=0.1,t=30s",30.0,131,HEURISTIC_RPD,11.016949152542372,336586
workhorse_final,uniform,30,5,1,2235,IG,"d=4,T=0.1,t=30s",30.0,172,HEURISTIC_RPD,4.242424242424243,357090
workhorse_final,uniform,30,5,2,2236,IG,"d=4,T=0.1,t=30s",30.0,174,HEURISTIC_RPD,13.725490196078432,356572
workhorse_final,uniform,30,5,3,2237,IG,"d=4,T=0.1,t=30s",30.0,172,HEURISTIC_RPD,4.242424242424243,359583
workhorse_final,uniform,30,5,4,2238,IG,"d=4,T=0.1,t=30s",30.0,165,HEURISTIC_RPD,7.142857142857142,351668
workhorse_final,job_correlated,30,10,0,2249,IG,"d=4,T=0.1,t=30s",30.0,149,HEURISTIC_RPD,7.194244604316546,338303
workhorse_final,job_correlated,30,10,1,2250,IG,"d=4,T=0.1,t=30s",30.0,140,HEURISTIC_RPD,5.263157894736842,339692
workhorse_final,job_correlated,30,10,2,2251,IG,"d=4,T=0.1,t=30s",30.0,145,HEURISTIC_RPD,8.208955223880597,339014
workhorse_final,job_correlated,30,10,3,2252,IG,"d=4,T=0.1,t=30s",30.0,138,HEURISTIC_RPD,5.343511450381679,338895
workhorse_final,job_correlated,30,10,4,2253,IG,"d=4,T=0.1,t=30s",30.0,151,HEURISTIC_RPD,6.338028169014084,329580
workhorse_final,uniform,30,10,0,2244,IG,"d=4,T=0.1,t=30s",30.0,66,HEURISTIC_RPD,22.22222222222222,322406
workhorse_final,uniform,30,10,1,2245,IG,"d=4,T=0.1,t=30s",30.0,58,HEURISTIC_RPD,16.0,305179
workhorse_final,uniform,30,10,2,2246,IG,"d=4,T=0.1,t=30s",30.0,58,HEURISTIC_RPD,16.0,305505
workhorse_final,uniform,30,10,3,2247,IG,"d=4,T=0.1,t=30s",30.0,60,HEURISTIC_RPD,17.647058823529413,298513
workhorse_final,uniform,30,10,4,2248,IG,"d=4,T=0.1,t=30s",30.0,65,HEURISTIC_RPD,18.181818181818183,313240
workhorse_final,job_correlated,30,20,0,2259,IG,"d=4,T=0.1,t=30s",30.0,87,HEURISTIC_RPD,0.0,274402
workhorse_final,job_correlated,30,20,1,2260,IG,"d=4,T=0.1,t=30s",30.0,85,HEURISTIC_RPD,0.0,258015
workhorse_final,job_correlated,30,20,2,2261,IG,"d=4,T=0.1,t=30s",30.0,78,HEURISTIC_RPD,0.0,264169
workhorse_final,job_correlated,30,20,3,2262,IG,"d=4,T=0.1,t=30s",30.0,83,HEURISTIC_RPD,0.0,272122
workhorse_final,job_correlated,30,20,4,2263,IG,"d=4,T=0.1,t=30s",30.0,86,HEURISTIC_RPD,0.0,269698
workhorse_final,uniform,30,20,0,2254,IG,"d=4,T=0.1,t=30s",30.0,28,HEURISTIC_RPD,7.6923076923076925,249589
workhorse_final,uniform,30,20,1,2255,IG,"d=4,T=0.1,t=30s",30.0,28,HEURISTIC_RPD,40.0,254279
workhorse_final,uniform,30,20,2,2256,IG,"d=4,T=0.1,t=30s",30.0,31,HEURISTIC_RPD,40.909090909090914,256284
workhorse_final,uniform,30,20,3,2257,IG,"d=4,T=0.1,t=30s",30.0,31,HEURISTIC_RPD,29.166666666666668,253924
workhorse_final,uniform,30,20,4,2258,IG,"d=4,T=0.1,t=30s",30.0,29,HEURISTIC_RPD,16.0,256227
workhorse_final,job_correlated,50,4,0,2269,IG,"d=4,T=0.1,t=30s",30.0,697,HEURISTIC_RPD,0.7225433526011561,265697
workhorse_final,job_correlated,50,4,1,2270,IG,"d=4,T=0.1,t=30s",30.0,713,HEURISTIC_RPD,0.7062146892655368,274284
workhorse_final,job_correlated,50,4,2,2271,IG,"d=4,T=0.1,t=30s",30.0,579,HEURISTIC_RPD,1.4010507880910683,275212
workhorse_final,job_correlated,50,4,3,2272,IG,"d=4,T=0.1,t=30s",30.0,601,HEURISTIC_RPD,1.0084033613445378,272307
workhorse_final,job_correlated,50,4,4,2273,IG,"d=4,T=0.1,t=30s",30.0,605,HEURISTIC_RPD,1.1705685618729096,278128
workhorse_final,uniform,50,4,0,2264,IG,"d=4,T=0.1,t=30s",30.0,351,HEURISTIC_RPD,2.3323615160349855,257487
workhorse_final,uniform,50,4,1,2265,IG,"d=4,T=0.1,t=30s",30.0,364,HEURISTIC_RPD,3.4090909090909087,244046
workhorse_final,uniform,50,4,2,2266,IG,"d=4,T=0.1,t=30s",30.0,335,HEURISTIC_RPD,2.4464831804281344,254528
workhorse_final,uniform,50,4,3,2267,IG,"d=4,T=0.1,t=30s",30.0,347,HEURISTIC_RPD,3.582089552238806,253784
workhorse_final,uniform,50,4,4,2268,IG,"d=4,T=0.1,t=30s",30.0,373,HEURISTIC_RPD,1.6348773841961852,253124
workhorse_final,job_correlated,50,5,0,2279,IG,"d=4,T=0.1,t=30s",30.0,545,HEURISTIC_RPD,1.3011152416356877,266362
workhorse_final,job_correlated,50,5,1,2280,IG,"d=4,T=0.1,t=30s",30.0,498,HEURISTIC_RPD,1.4256619144602851,259070
workhorse_final,job_correlated,50,5,2,2281,IG,"d=4,T=0.1,t=30s",30.0,509,HEURISTIC_RPD,0.992063492063492,266383
workhorse_final,job_correlated,50,5,3,2282,IG,"d=4,T=0.1,t=30s",30.0,470,HEURISTIC_RPD,1.293103448275862,261424
workhorse_final,job_correlated,50,5,4,2283,IG,"d=4,T=0.1,t=30s",30.0,503,HEURISTIC_RPD,1.2072434607645874,276402
workhorse_final,uniform,50,5,0,2274,IG,"d=4,T=0.1,t=30s",30.0,263,HEURISTIC_RPD,5.2,251390
workhorse_final,uniform,50,5,1,2275,IG,"d=4,T=0.1,t=30s",30.0,252,HEURISTIC_RPD,4.564315352697095,261029
workhorse_final,uniform,50,5,2,2276,IG,"d=4,T=0.1,t=30s",30.0,261,HEURISTIC_RPD,3.1620553359683794,252934
workhorse_final,uniform,50,5,3,2277,IG,"d=4,T=0.1,t=30s",30.0,251,HEURISTIC_RPD,5.02092050209205,262708
workhorse_final,uniform,50,5,4,2278,IG,"d=4,T=0.1,t=30s",30.0,240,HEURISTIC_RPD,3.4482758620689653,252127
workhorse_final,job_correlated,50,10,0,2289,IG,"d=4,T=0.1,t=30s",30.0,269,HEURISTIC_RPD,3.861003861003861,247472
workhorse_final,job_correlated,50,10,1,2290,IG,"d=4,T=0.1,t=30s",30.0,265,HEURISTIC_RPD,4.743083003952568,246601
workhorse_final,job_correlated,50,10,2,2291,IG,"d=4,T=0.1,t=30s",30.0,219,HEURISTIC_RPD,5.288461538461538,254578
workhorse_final,job_correlated,50,10,3,2292,IG,"d=4,T=0.1,t=30s",30.0,243,HEURISTIC_RPD,4.741379310344827,258459
workhorse_final,job_correlated,50,10,4,2293,IG,"d=4,T=0.1,t=30s",30.0,279,HEURISTIC_RPD,2.952029520295203,249892
workhorse_final,uniform,50,10,0,2284,IG,"d=4,T=0.1,t=30s",30.0,90,HEURISTIC_RPD,7.142857142857142,235911
workhorse_final,uniform,50,10,1,2285,IG,"d=4,T=0.1,t=30s",30.0,104,HEURISTIC_RPD,8.333333333333332,225079
workhorse_final,uniform,50,10,2,2286,IG,"d=4,T=0.1,t=30s",30.0,96,HEURISTIC_RPD,10.344827586206897,236084
workhorse_final,uniform,50,10,3,2287,IG,"d=4,T=0.1,t=30s",30.0,105,HEURISTIC_RPD,7.142857142857142,239996
workhorse_final,uniform,50,10,4,2288,IG,"d=4,T=0.1,t=30s",30.0,98,HEURISTIC_RPD,10.112359550561797,235918
workhorse_final,job_correlated,50,20,0,2299,IG,"d=4,T=0.1,t=30s",30.0,136,HEURISTIC_RPD,13.333333333333334,219376
workhorse_final,job_correlated,50,20,1,2300,IG,"d=4,T=0.1,t=30s",30.0,131,HEURISTIC_RPD,11.965811965811966,220232
workhorse_final,job_correlated,50,20,2,2301,IG,"d=4,T=0.1,t=30s",30.0,127,HEURISTIC_RPD,11.403508771929824,217063
workhorse_final,job_correlated,50,20,3,2302,IG,"d=4,T=0.1,t=30s",30.0,130,HEURISTIC_RPD,12.068965517241379,216471
workhorse_final,job_correlated,50,20,4,2303,IG,"d=4,T=0.1,t=30s",30.0,134,HEURISTIC_RPD,11.666666666666666,214074
workhorse_final,uniform,50,20,0,2294,IG,"d=4,T=0.1,t=30s",30.0,43,HEURISTIC_RPD,22.857142857142858,203110
workhorse_final,uniform,50,20,1,2295,IG,"d=4,T=0.1,t=30s",30.0,45,HEURISTIC_RPD,25.0,204470
workhorse_final,uniform,50,20,2,2296,IG,"d=4,T=0.1,t=30s",30.0,44,HEURISTIC_RPD,22.22222222222222,199521
workhorse_final,uniform,50,20,3,2297,IG,"d=4,T=0.1,t=30s",30.0,39,HEURISTIC_RPD,18.181818181818183,205985
workhorse_final,uniform,50,20,4,2298,IG,"d=4,T=0.1,t=30s",30.0,43,HEURISTIC_RPD,22.857142857142858,206998
