Experiment,Dist,N,M,Replica,Seed,Algo,Params,Time,Obj,Status,Gap,Nodes
pilot_b_tuning,job_correlated,30,5,2,2241,IG,"d=6,T=0.5,t=5.0s",5.0,308,HEURISTIC_RPD,4.761904761904762,53604
pilot_b_tuning,job_correlated,30,5,3,2242,IG,"d=2,T=0.1,t=5.0s",5.0,330,HEURISTIC_RPD,3.4482758620689653,65034
pilot_b_tuning,job_correlated,30,5,3,2242,IG,"d=2,T=0.5,t=5.0s",5.0,333,HEURISTIC_RPD,4.38871473354232,63353
pilot_b_tuning,job_correlated,30,5,3,2242,IG,"d=4,T=0.1,t=5.0s",5.0,330,HEURISTIC_RPD,3.4482758620689653,58708
pilot_b_tuning,job_correlated,30,5,3,2242,IG,"d=4,T=0.5,t=5.0s",5.0,331,HEURISTIC_RPD,3.761755485893417,59658
pilot_b_tuning,job_correlated,30,5,3,2242,IG,"d=6,T=0.1,t=5.0s",5.0,327,HEURISTIC_RPD,2.507836990595611,56217
pilot_b_tuning,job_correlated,30,5,3,2242,IG,"d=6,T=0.5,t=5.0s",5.0,331,HEURISTIC_RPD,3.761755485893417,53818
pilot_b_tuning,job_correlated,30,5,4,2243,IG,"d=2,T=0.1,t=5.0s",5.0,329,HEURISTIC_RPD,5.787781350482315,59785
pilot_b_tuning,job_correlated,30,5,4,2243,IG,"d=2,T=0.5,t=5.0s",5.0,332,HEURISTIC_RPD,6.752411575562702,64862
pilot_b_tuning,job_correlated,30,5,4,2243,IG,"d=4,T=0.1,t=5.0s",5.0,320,HEURISTIC_RPD,2.8938906752411575,62184
pilot_b_tuning,job_correlated,30,5,4,2243,IG,"d=4,T=0.5,t=5.0s",5.0,323,HEURISTIC_RPD,3.858520900321544,59618
pilot_b_tuning,job_correlated,30,5,4,2243,IG,"d=6,T=0.1,t=5.0s",5.0,325,HEURISTIC_RPD,4.501607717041801,55359
pilot_b_tuning,job_correlated,30,5,4,2243,IG,"d=6,T=0.5,t=5.0s",5.0,328,HEURISTIC_RPD,5.466237942122187,54115
pilot_b_tuning,uniform,30,5,0,2234,IG,"d=2,T=0.1,t=5.0s",5.0,134,HEURISTIC_RPD,13.559322033898304,65499
pilot_b_tuning,uniform,30,5,0,2234,IG,"d=2,T=0.5,t=5.0s",5.0,131,HEURISTIC_RPD,11.016949152542372,65890
pilot_b_tuning,uniform,30,5,0,2234,IG,"d=4,T=0.1,t=5.0s",5.0,131,HEURISTIC_RPD,11.016949152542372,58867
pilot_b_tuning,uniform,30,5,0,2234,IG,"d=4,T=0.5,t=5.0s",5.0,131,HEURISTIC_RPD,11.016949152542372,58842
pilot_b_tuning,uniform,30,5,0,2234,IG,"d=6,T=0.1,t=5.0s",5.0,131,HEURISTIC_RPD,11.016949152542372,53120
pilot_b_tuning,uniform,30,5,0,2234,IG,"d=6,T=0.5,t=5.0s",5.0,131,HEURISTIC_RPD,11.016949152542372,54491
pilot_b_tuning,uniform,30,5,1,2235,IG,"d=2,T=0.1,t=5.0s",5.0,175,HEURISTIC_RPD,6.0606060606060606,71457
pilot_b_tuning,uniform,30,5,1,2235,IG,"d=2,T=0.5,t=5.0s",5.0,175,HEURISTIC_RPD,6.0606060606060606,70794
pilot_b_tuning,uniform,30,5,1,2235,IG,"d=4,T=0.1,t=5.0s",5.0,172,HEURISTIC_RPD,4.242424242424243,64077
pilot_b_tuning,uniform,30,5,1,2235,IG,"d=4,T=0.5,t=5.0s",5.0,172,HEURISTIC_RPD,4.242424242424243,62481
pilot_b_tuning,uniform,30,5,1,2235,IG,"d=6,T=0.1,t=5.0s",5.0,172,HEURISTIC_RPD,4.242424242424243,58980
pilot_b_tuning,uniform,30,5,1,2235,IG,"d=6,T=0.5,t=5.0s",5.0,172,HEURISTIC_RPD,4.242424242424243,57097
pilot_b_tuning,uniform,30,5,2,2236,IG,"d=2,T=0.1,t=5.0s",5.0,181,HEURISTIC_RPD,18.30065359477124,71541
pilot_b_tuning,uniform,30,5,2,2236,IG,"d=2,T=0.5,t=5.0s",5.0,175,HEURISTIC_RPD,14.37908496732026,70629
pilot_b_tuning,uniform,30,5,2,2236,IG,"d=4,T=0.1,t=5.0s",5.0,174,HEURISTIC_RPD,13.725490196078432,64878
pilot_b_tuning,uniform,30,5,2,2236,IG,"d=4,T=0.5,t=5.0s",5.0,175,HEURISTIC_RPD,14.37908496732026,59937
pilot_b_tuning,uniform,30,5,2,2236,IG,"d=6,T=0.1,t=5.0s",5.0,174,HEURISTIC_RPD,13.725490196078432,56831
pilot_b_tuning,uniform,30,5,2,2236,IG,"d=6,T=0.5,t=5.0s",5.0,174,HEURISTIC_RPD,13.725490196078432,55477
pilot_b_tuning,uniform,30,5,3,2237,IG,"d=2,T=0.1,t=5.0s",5.0,185,HEURISTIC_RPD,12.121212121212121,68358
pilot_b_tuning,uniform,30,5,3,2237,IG,"d=2,T=0.5,t=5.0s",5.0,173,HEURISTIC_RPD,4.848484848484849,67984
pilot_b_tuning,uniform,30,5,3,2237,IG,"d=4,T=0.1,t=5.0s",5.0,172,HEURISTIC_RPD,4.242424242424243,65262
pilot_b_tuning,uniform,30,5,3,2237,IG,"d=4,T=0.5,t=5.0s",5.0,172,HEURISTIC_RPD,4.242424242424243,62993
pilot_b_tuning,uniform,30,5,3,2237,IG,"d=6,T=0.1,t=5.0s",5.0,172,HEURISTIC_RPD,4.242424242424243,59621
pilot_b_tuning,uniform,30,5,3,2237,IG,"d=6,T=0.5,t=5.0s",5.0,173,HEURISTIC_RPD,4.848484848484849,57993
pilot_b_tuning,uniform,30,5,4,2238,IG,"d=2,T=0.1,t=5.0s",5.0,174,HEURISTIC_RPD,12.987012987012985,67368
pilot_b_tuning,uniform,30,5,4,2238,IG,"d=2,T=0.5,t=5.0s",5.0,165,HEURISTIC_RPD,7.142857142857142,69451
pilot_b_tuning,uniform,30,5,4,2238,IG,"d=4,T=0.1,t=5.0s",5.0,165,HEURISTIC_RPD,7.142857142857142,61896
